cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps,label,tcp_to_udp,tcp_to_icmp,pps_to_cps,kbps_to_pps,kbps_to_cps
3430,942485,93590,0,0,93590,82466,2,0.0,0.0,24.04256559766764,11.428770644871825,274.7769679300292
3492,947226,94155,0,0,94150,82878,2,0.0,0.0,23.733676975945016,11.429160935350756,271.2560137457045
0,961021,585,0,585,0,82098,2,585.0,585.0,82098.0,11.7057784598894,961021.0
770,925287,99589,0,0,99589,80958,2,0.0,0.0,105.14025974025974,11.429222559845845,1201.6714285714286
0,960924,159,0,159,0,82082,2,159.0,159.0,82082.0,11.706878487366293,960924.0
3350,915693,89288,0,0,89288,80120,2,0.0,0.0,23.916417910447763,11.429018971542686,273.3411940298507
6,961158,60,0,60,0,82066,2,60.0,60.0,13677.666666666666,11.712012282796774,160193.0
17930,352920,117461,117461,0,0,41520,2,0.0,0.0,2.3156720580033463,8.5,19.683212493028442
0,960962,4882,0,4882,0,82100,2,4882.0,4882.0,82100.0,11.704774665042631,960962.0
0,961306,82,0,82,0,82096,2,82.0,82.0,82096.0,11.709535178327812,961306.0
3430,942485,93590,0,0,93590,82466,2,0.0,0.0,24.04256559766764,11.428770644871825,274.7769679300292
20192,396644,129682,129679,0,0,46664,2,0.0,0.0,2.311014263074485,8.5,19.64362123613312
0,961084,4277,0,4277,0,82092,2,4277.0,4277.0,82092.0,11.70740145202943,961084.0
3420,939759,100357,0,0,100357,82224,2,0.0,0.0,24.042105263157893,11.429254232340922,274.78333333333336
3478,944228,94995,0,0,94995,82616,2,0.0,0.0,23.753881541115582,11.429117846422,271.48591144335825
0,960863,304,0,304,0,82042,2,304.0,304.0,82042.0,11.711842714707101,960863.0
1480,821530,8146,0,8146,0,70202,2,8146.0,8146.0,47.43378378378378,11.702373151762059,555.0878378378378
0,961423,141,0,141,0,82098,2,141.0,141.0,82098.0,11.710675046895174,961423.0
20414,400860,132614,132614,0,0,47160,2,0.0,0.0,2.310179288723425,8.5,19.636523954149112
18160,354960,116596,116596,0,0,41760,2,0.0,0.0,2.299559471365639,8.5,19.54625550660793
18508,361250,134476,134472,0,0,42500,2,0.0,0.0,2.2963043008428787,8.5,19.51858655716447
3166,944549,96421,0,0,96421,82646,2,0.0,0.0,26.104232469993683,11.428853181037194,298.34144030322176
0,961485,173,0,173,0,82132,2,173.0,173.0,82132.0,11.706582087371547,961485.0
3434,931842,82442,0,0,82443,81532,2,0.0,0.0,23.742574257425744,11.429156650149634,271.35760046592895
0,961306,82,0,82,0,82096,2,82.0,82.0,82096.0,11.709535178327812,961306.0
526,924979,86219,0,0,86219,80932,2,0.0,0.0,153.86311787072242,11.429088617604902,1758.5152091254754
0,961257,298,0,298,0,82112,2,298.0,298.0,82112.0,11.706656761496493,961257.0
3454,933336,95935,0,0,95935,81664,2,0.0,0.0,23.643312101910826,11.428977272727273,270.2188766647365
0,961233,174,0,174,0,82110,2,174.0,174.0,82110.0,11.706649616368287,961233.0
3478,939640,95792,0,0,95792,82214,2,0.0,0.0,23.638297872340427,11.429196973751429,270.166762507188
20338,399772,131293,131294,0,0,47032,2,0.0,0.0,2.312518438391189,8.5,19.656406726325105
20436,397596,122805,122805,0,0,46776,2,0.0,0.0,2.2889019377568998,8.5,19.455666470933647
0,961163,133,0,133,0,82076,2,133.0,133.0,82076.0,11.710646230323116,961163.0
18084,355436,114437,114434,0,0,41816,2,0.0,0.0,2.312320283123203,8.5,19.654722406547226
3418,939066,99982,0,0,99983,82164,2,0.0,0.0,24.03861907548274,11.429166058127647,274.7413692217671
0,944410,88519,0,0,88519,82630,2,0.0,0.0,82630.0,11.429384000968172,944410.0
2862,778972,87172,0,0,87172,68156,2,0.0,0.0,23.81411600279525,11.429250542872234,272.17749825296994
0,961529,201,0,201,0,82114,2,201.0,201.0,82114.0,11.709684097717806,961529.0
356,960672,293,0,293,0,82072,2,293.0,293.0,230.53932584269663,11.705234428306852,2698.516853932584
1484,831802,7925,0,7925,0,71080,2,7925.0,7925.0,47.897574123989216,11.702335396736071,560.5134770889488
17980,354110,120477,120472,0,0,41660,2,0.0,0.0,2.317018909899889,8.5,19.694660734149053
3442,929614,97721,0,0,97721,81338,2,0.0,0.0,23.63102847181871,11.42902456416435,270.0796048808832
0,961170,298,0,298,0,82088,2,298.0,298.0,82088.0,11.70901958873404,961170.0
0,961164,5586,0,5586,0,82084,2,5586.0,5586.0,82084.0,11.709517080064325,961164.0
0,961470,367,0,367,0,82102,2,367.0,367.0,82102.0,11.710676962802367,961470.0
186,961270,752,0,752,0,82120,2,752.0,752.0,441.505376344086,11.705674622503652,5168.118279569892
3158,940790,84450,0,0,84450,82314,2,0.0,0.0,26.065231158961367,11.429282989527906,297.90690310322987
20410,398480,129128,129128,0,0,46880,2,0.0,0.0,2.2969132778049977,8.5,19.52376286134248
2846,917032,84151,0,0,84151,80236,2,0.0,0.0,28.192550948699928,11.429183907472956,322.2178496134926
3436,941622,99704,0,0,99704,82390,2,0.0,0.0,23.97846332945285,11.428838451268359,274.045983701979
20374,399126,131354,131354,0,0,46956,2,0.0,0.0,2.3047020712673016,8.5,19.589967605772063
18178,353158,117743,117744,0,0,41548,2,0.0,0.0,2.285619980195841,8.5,19.427769831664648
19788,389208,135386,135387,0,0,45790,2,0.0,0.0,2.3140287042652115,8.49984712819393,19.668890236506975
1528,833863,8193,0,8193,0,71256,2,8193.0,8193.0,46.63350785340314,11.702354889412822,545.7218586387435
1498,829467,7915,0,7915,0,70880,2,7915.0,7915.0,47.31642189586115,11.702412528216705,553.7162883845127
3412,936689,96832,0,0,96832,81956,2,0.0,0.0,24.019929660023447,11.429169310361658,274.5278429073857
18054,354178,119715,119712,0,0,41668,2,0.0,0.0,2.3079649939071674,8.5,19.617702448210924
2858,774706,92866,0,0,92866,67784,2,0.0,0.0,23.717284814555633,11.429039301310043,271.06578026592024
30,879518,159,0,159,0,75156,2,159.0,159.0,2505.2,11.702565330778647,29317.266666666666
20372,400860,127982,127982,0,0,47160,2,0.0,0.0,2.314942077361084,8.5,19.677007657569213
1524,834954,5740,0,5740,0,71350,2,5740.0,5740.0,46.81758530183727,11.702228451296426,547.8700787401575
20172,396644,132955,132955,0,0,46664,2,0.0,0.0,2.313305572080111,8.5,19.663097362680944
3020,936625,85678,0,0,85678,81952,2,0.0,0.0,27.136423841059603,11.428946212417024,310.1407284768212
3450,940773,100323,0,0,100323,82314,2,0.0,0.0,23.85913043478261,11.429076463299074,272.68782608695653
20216,396746,133037,133038,0,0,46676,2,0.0,0.0,2.3088642659279777,8.5,19.62534626038781
20324,396882,129014,129010,0,0,46692,2,0.0,0.0,2.297382405038378,8.5,19.527750442826214
0,961408,133,0,133,0,82102,2,133.0,133.0,82102.0,11.70992180458454,961408.0
3472,939350,86764,0,0,86764,82188,2,0.0,0.0,23.671658986175114,11.429284080401032,270.55011520737327
3404,920243,88676,0,0,88676,80516,2,0.0,0.0,23.653349001175087,11.429318396343584,270.3416568742656
1478,821767,7805,0,7805,0,70222,2,7805.0,7805.0,47.51150202976996,11.702415197516448,555.9993234100135
4,961166,128,0,128,0,82078,2,128.0,128.0,20519.5,11.710397426837886,240291.5
0,961149,137,0,137,0,82108,2,137.0,137.0,82108.0,11.705911726019389,961149.0
17930,352920,117461,117461,0,0,41520,2,0.0,0.0,2.3156720580033463,8.5,19.683212493028442
20216,394842,134799,134799,0,0,46452,2,0.0,0.0,2.2977839335180055,8.5,19.531163434903046
20386,399251,134270,134266,0,0,46970,2,0.0,0.0,2.304032178946336,8.500127741111347,19.58456784067497
1534,824546,8619,0,8619,0,70462,2,8619.0,8619.0,45.93350717079531,11.701995401776845,537.5136897001304
2886,786355,87402,0,0,87402,68800,2,0.0,0.0,23.839223839223838,11.429578488372092,272.47227997228
346,960519,182,0,182,0,82046,2,182.0,182.0,237.1271676300578,11.707078955707773,2776.066473988439
128,961142,194,0,194,0,82076,2,194.0,194.0,641.21875,11.710390369901067,7508.921875
0,961423,588,0,588,0,82146,2,588.0,588.0,82146.0,11.703832201202736,961423.0
20248,397970,132085,132086,0,0,46820,2,0.0,0.0,2.3123271434215726,8.5,19.654780719083366
17980,353396,117004,117004,0,0,41576,2,0.0,0.0,2.3123470522803116,8.5,19.654949944382647
20350,400385,136153,136153,0,0,47106,2,0.0,0.0,2.3147911547911546,8.49966034050864,19.674938574938576
1122,935171,95338,0,0,95338,81822,2,0.0,0.0,72.92513368983957,11.429334408838699,833.4857397504456
18178,353158,117743,117744,0,0,41548,2,0.0,0.0,2.285619980195841,8.5,19.427769831664648
246,961088,127,0,127,0,82088,2,127.0,127.0,333.6910569105691,11.708020660754313,3906.8617886178863
6,961207,118,0,118,0,82112,2,118.0,118.0,13685.333333333334,11.706047837100545,160201.16666666666
3326,910186,99692,0,0,99692,79636,2,0.0,0.0,23.94347564642213,11.42932844442212,273.6578472639808
0,960973,157,0,157,0,82094,2,157.0,157.0,82094.0,11.705764124052916,960973.0
20188,395896,132636,132638,0,0,46576,2,0.0,0.0,2.3071131365167425,8.5,19.61046166039231
3488,947226,98058,0,0,98058,82878,2,0.0,0.0,23.760894495412845,11.429160935350756,271.5670871559633
0,961099,330,0,330,0,82102,2,330.0,330.0,82102.0,11.706158193466663,961099.0
1486,826375,8005,0,8005,0,70616,2,8005.0,8005.0,47.520861372812924,11.702376232015407,556.1069986541049
20420,399183,133146,133146,0,0,46962,2,0.0,0.0,2.299804113614104,8.50012776287211,19.548628795298725
714,926781,87063,0,0,87063,81090,2,0.0,0.0,113.57142857142857,11.429041805401406,1298.0126050420167
1092,937342,100283,0,0,100283,82014,2,0.0,0.0,75.1043956043956,11.429048699002609,858.3717948717949
3502,950289,82988,0,0,82988,83144,2,0.0,0.0,23.741861793260995,11.429435677860099,271.3560822387207
3382,926220,95758,0,0,95758,81044,2,0.0,0.0,23.963335304553517,11.428606682789596,273.8675340035482
300,960955,163,0,163,0,82082,2,163.0,163.0,273.6066666666667,11.707256158475671,3203.1833333333334
4,961285,200,0,200,0,82116,2,200.0,200.0,20529.0,11.706427492815042,240321.25
3268,934195,91499,0,0,91499,81738,2,0.0,0.0,25.011627906976745,11.429139445545523,285.8613831089351
0,960829,514,0,514,0,82094,2,514.0,514.0,82094.0,11.704010037274344,960829.0
20350,398820,132195,132195,0,0,46920,2,0.0,0.0,2.3056511056511058,8.5,19.598034398034397
20304,398537,133986,133986,0,0,46886,2,0.0,0.0,2.3092001576044128,8.500127969969714,19.62849684791174
20484,399636,132696,132696,0,0,47016,2,0.0,0.0,2.295254833040422,8.5,19.509666080843584
2884,775059,87910,0,0,87910,67814,2,0.0,0.0,23.513869625520112,11.429188663107913,268.744452149792
1510,832241,1995,0,1995,0,71118,2,1995.0,1995.0,47.098013245033115,11.702255406507495,551.1529801324504
20176,398321,131438,131438,0,0,46864,2,0.0,0.0,2.322759714512292,8.499509218163196,19.742317605075336
3350,915693,89288,0,0,89288,80120,2,0.0,0.0,23.916417910447763,11.429018971542686,273.3411940298507
1496,829551,7267,0,7267,0,70888,2,7267.0,7267.0,47.38502673796791,11.702276831057443,554.5127005347593
18102,355266,117067,117067,0,0,41796,2,0.0,0.0,2.3089161418627775,8.5,19.62578720583361
20318,398684,132439,132440,0,0,46904,2,0.0,0.0,2.308494930603406,8.5,19.62220691012895
12,960995,189,0,189,0,82088,2,189.0,189.0,6840.666666666667,11.706887730240718,80082.91666666667
0,961176,337,0,337,0,82124,2,337.0,337.0,82124.0,11.70395986556914,961176.0
20248,399025,131332,131332,0,0,46948,2,0.0,0.0,2.318648755432635,8.49929709465792,19.7068846305808
20160,398072,132292,132293,0,0,46832,2,0.0,0.0,2.323015873015873,8.5,19.74563492063492
0,961147,350,0,350,0,82100,2,350.0,350.0,82100.0,11.707028014616322,961147.0
0,960817,211,0,211,0,82066,2,211.0,211.0,82066.0,11.707857090634368,960817.0
18198,354246,116588,116588,0,0,41676,2,0.0,0.0,2.2901417738212992,8.5,19.466205077481042
18194,356252,117584,117585,0,0,41912,2,0.0,0.0,2.3036165768934813,8.5,19.58074090359459
3442,943237,94618,0,0,94618,82528,2,0.0,0.0,23.976757699012204,11.429296723536254,274.03747821034284
20520,399058,135887,135887,0,0,46948,2,0.0,0.0,2.287914230019493,8.5,19.447270955165692
4,960982,93,0,93,0,82066,2,93.0,93.0,20516.5,11.709867667487144,240245.5
17924,353328,118288,118288,0,0,41568,2,0.0,0.0,2.319125195268913,8.5,19.712564159785764
17818,349962,117889,117889,0,0,41172,2,0.0,0.0,2.3106970479290605,8.5,19.640924907397014
0,960775,189,0,189,0,82060,2,189.0,189.0,82060.0,11.708201316110163,960775.0
20500,399568,131221,131221,0,0,47008,2,0.0,0.0,2.293073170731707,8.5,19.49112195121951
198,961130,181,0,181,0,82082,2,181.0,181.0,414.55555555555554,11.709388172802807,4854.19191919192
1124,918181,82693,0,0,82693,80336,2,0.0,0.0,71.47330960854093,11.429259609639514,816.8870106761566
18128,355164,115046,115046,0,0,41784,2,0.0,0.0,2.304942630185349,8.5,19.592012356575463
17936,351764,119585,119585,0,0,41384,2,0.0,0.0,2.307314897413024,8.5,19.612176628010705
0,961337,319,0,319,0,82116,2,319.0,319.0,82116.0,11.707060743338692,961337.0
20308,399466,132989,132989,0,0,46996,2,0.0,0.0,2.314161906637778,8.5,19.670376206421114
1454,815954,7962,0,7962,0,69730,2,7962.0,7962.0,47.95735900962861,11.70162053635451,561.1788170563962
3474,937116,92012,0,0,92012,81994,2,0.0,0.0,23.60218767990789,11.429080176598287,269.75129533678756
1506,828876,7561,0,7561,0,70830,2,7561.0,7561.0,47.03187250996016,11.702329521389242,550.3824701195219
3368,930165,100786,0,0,100786,81386,2,0.0,0.0,24.164489311163894,11.429054137075173,276.1772565320665
1498,832369,8085,0,8085,0,71128,2,8085.0,8085.0,47.481975967957275,11.702409740186706,555.6535380507344
0,961129,122,0,122,0,82088,2,122.0,122.0,82088.0,11.708520124744178,961129.0
20030,391680,132270,132270,0,0,46080,2,0.0,0.0,2.3005491762356467,8.5,19.554667998002994
2906,949941,81118,0,0,81118,83116,2,0.0,0.0,28.60151410874054,11.429099090427837,326.8895388850654
1488,818935,8136,0,8136,0,69980,2,8136.0,8136.0,47.02956989247312,11.702414975707345,550.3595430107526
20230,395795,136369,136371,0,0,46566,2,0.0,0.0,2.30182896688087,8.499656401666451,19.564755313890263
1538,825547,8189,0,8189,0,70546,2,8189.0,8189.0,45.86866059817945,11.70225101352309,536.7665799739922
18146,355820,118738,118738,0,0,41862,2,0.0,0.0,2.3069547007604982,8.499832783909035,19.60872919651714
3472,937989,94025,0,0,94025,82072,2,0.0,0.0,23.638248847926267,11.428855151574227,270.1581221198157
3460,935814,84863,0,0,84863,81882,2,0.0,0.0,23.665317919075143,11.428812193156006,270.4664739884393
1504,828450,5527,0,5527,0,70794,2,5527.0,5527.0,47.07047872340426,11.702262903635901,550.8311170212766
3442,943849,95167,0,0,95167,82584,2,0.0,0.0,23.99302730970366,11.428957182989441,274.2152818128995
3442,936084,93576,0,0,93577,81902,2,0.0,0.0,23.794886693782683,11.42931796537325,271.95932597327135
1542,825345,7658,0,7658,0,70528,2,7658.0,7658.0,45.73800259403372,11.702373525408348,535.2431906614786
2,961381,204,0,204,0,82132,2,204.0,204.0,41066.0,11.705315833049237,480690.5
0,961145,100,0,100,0,82078,2,100.0,100.0,82078.0,11.710141572650405,961145.0
0,961284,172,0,172,0,82122,2,172.0,172.0,82122.0,11.705560020457368,961284.0
0,961227,80,0,80,0,82078,2,80.0,80.0,82078.0,11.711140622334852,961227.0
0,961485,605,0,605,0,82120,2,605.0,605.0,82120.0,11.7082927423283,961485.0
3442,939901,90396,0,0,90396,82236,2,0.0,0.0,23.89192330040674,11.42931319616713,273.0682742591517
50,938271,84021,0,0,84021,82094,2,0.0,0.0,1641.88,11.429227470947938,18765.42
3464,937193,98385,0,0,98385,82000,2,0.0,0.0,23.67205542725173,11.429182926829268,270.55225173210164
0,961233,174,0,174,0,82110,2,174.0,174.0,82110.0,11.706649616368287,961233.0
10,960924,138,0,138,0,82082,2,138.0,138.0,8208.2,11.706878487366293,96092.4
3452,940513,86113,0,0,86113,82292,2,0.0,0.0,23.83893395133256,11.428972439605309,272.4545191193511
20018,392292,129687,129687,0,0,46152,2,0.0,0.0,2.305525027475272,8.5,19.596962733539815
3444,947345,85230,0,0,85230,82888,2,0.0,0.0,24.067363530778167,11.429217739600425,275.0711382113821
2,960929,72,0,72,0,82058,2,72.0,72.0,41029.0,11.710363401496503,480464.5
0,961255,96,0,96,0,82096,2,96.0,96.0,82096.0,11.708913954394855,961255.0
3376,936334,99337,0,0,99338,81926,2,0.0,0.0,24.26718009478673,11.429021311915632,277.3501184834123
8,814255,53,0,53,0,69580,2,53.0,53.0,8697.5,11.70242885886749,101781.875
0,961504,166,0,166,0,82130,2,166.0,166.0,82130.0,11.707098502374285,961504.0
2,960803,195,0,195,0,82084,2,195.0,195.0,41042.0,11.705119146240436,480401.5
3366,920416,88754,0,0,88754,80532,2,0.0,0.0,23.925133689839573,11.429195847613371,273.4450386215092
3384,923965,98058,0,0,98058,80842,2,0.0,0.0,23.88947990543735,11.429269439152916,273.0393026004728
3372,941342,82442,0,0,82442,82364,2,0.0,0.0,24.42586002372479,11.429046670875625,279.16429418742587
3414,934563,86633,0,0,86633,81772,2,0.0,0.0,23.95196250732279,11.428887638800568,273.74428822495605
2868,784489,86854,0,0,86854,68638,2,0.0,0.0,23.932357043235704,11.42936857134532,273.5317294281729
1166,960871,613,0,613,0,82096,2,613.0,613.0,70.4082332761578,11.704236503605536,824.0746140651801
0,961165,85,0,85,0,82064,2,85.0,85.0,82064.0,11.71238301813219,961165.0
3432,943389,93393,0,0,93393,82546,2,0.0,0.0,24.051864801864802,11.428645845952559,274.88024475524475
0,961130,6015,0,6015,0,82102,2,6015.0,6015.0,82102.0,11.706535772575577,961130.0
18098,353498,116524,116524,0,0,41588,2,0.0,0.0,2.2979334733119683,8.5,19.53243452315173
3390,915710,87811,0,0,87811,80120,2,0.0,0.0,23.634218289085545,11.429231153270095,270.12094395280235
20522,399228,131500,131500,0,0,46968,2,0.0,0.0,2.288665822044635,8.5,19.453659487379397
1522,830048,7593,0,7591,0,70930,2,7591.0,7591.0,46.60315374507228,11.702354433948964,545.3666228646517
0,960913,56,0,56,0,82068,2,56.0,56.0,82068.0,11.708741531412974,960913.0
1372,833140,1067,0,1067,0,71194,2,1067.0,1067.0,51.89067055393586,11.702390650897547,607.2448979591836
3450,932032,101620,0,0,101620,81550,2,0.0,0.0,23.63768115942029,11.428963825873698,270.15420289855075
1494,821804,7982,0,7982,0,70226,2,7982.0,7982.0,47.005354752342704,11.702275510494689,550.0696117804551
3442,934076,101501,0,0,101501,81728,2,0.0,0.0,23.744334689134224,11.429081832419733,271.3759442184776
20328,399602,130135,130136,0,0,47012,2,0.0,0.0,2.31267217630854,8.5,19.657713498622588
0,961154,243,0,243,0,82084,2,243.0,243.0,82084.0,11.70939525364261,961154.0
556,960964,281,0,281,0,82096,2,281.0,281.0,147.6546762589928,11.705369323718573,1728.3525179856115
1486,817465,8154,0,8154,0,69854,2,8154.0,8154.0,47.008075370121134,11.702479457153492,550.1110363391656
0,960792,364,0,364,0,82056,2,364.0,364.0,82056.0,11.708979233694063,960792.0
3460,937524,89335,0,0,89335,82028,2,0.0,0.0,23.707514450867052,11.42931681864729,270.9606936416185
3428,940726,91385,0,0,91385,82310,2,0.0,0.0,24.01108518086348,11.429060867452314,274.42415402567093
3470,933312,101160,0,0,101160,81662,2,0.0,0.0,23.53371757925072,11.428963287698073,268.96599423631125
3452,938420,100702,0,0,100702,82108,2,0.0,0.0,23.785631517960603,11.429093389194719,271.8482039397451
3398,924570,98486,0,0,98486,80896,2,0.0,0.0,23.806945261918777,11.429118868670885,272.0924072984108
0,961145,169,0,169,0,82112,2,169.0,169.0,82112.0,11.70529277084957,961145.0
0,961126,1695,0,1695,0,82086,2,1695.0,1695.0,82086.0,11.708768852179421,961126.0
1482,831447,8031,0,8031,0,71050,2,8031.0,8031.0,47.94197031039136,11.702280084447573,561.0303643724696
3468,933400,87557,0,0,87557,81668,2,0.0,0.0,23.54901960784314,11.429201155899495,269.1464821222607
0,961229,123,0,123,0,82086,2,123.0,123.0,82086.0,11.71002363374997,961229.0
0,961115,292,0,292,0,82106,2,292.0,292.0,82106.0,11.70578276861618,961115.0
1478,942125,85446,0,0,85446,82434,2,0.0,0.0,55.77401894451962,11.428840041730354,637.4323410013532
3488,935746,84557,0,0,84557,81872,2,0.0,0.0,23.472477064220183,11.42937756497948,268.2758027522936
1518,830852,7651,0,7651,0,70998,2,7651.0,7651.0,46.77075098814229,11.702470492126539,547.3333333333334
3442,929614,97721,0,0,97721,81338,2,0.0,0.0,23.63102847181871,11.42902456416435,270.0796048808832
19876,389470,131824,131824,0,0,45820,2,0.0,0.0,2.305292815455826,8.5,19.594988931374523
6,961055,590,0,590,0,82080,2,590.0,590.0,13680.0,11.708759746588694,160175.83333333334
20372,400044,133223,133223,0,0,47064,2,0.0,0.0,2.310229727076379,8.5,19.636952680149225
2848,931835,90232,0,0,90232,81530,2,0.0,0.0,28.627106741573034,11.429351159082547,327.18925561797755
0,960667,505,0,505,0,82028,2,505.0,505.0,82028.0,11.711452187058077,960667.0
2806,940191,88932,0,0,88932,82262,2,0.0,0.0,29.31646471846044,11.429226131141961,335.0645046329294
18170,353974,119345,119345,0,0,41644,2,0.0,0.0,2.2919097413318656,8.5,19.481232801320857
2,961310,183,0,183,0,82078,2,183.0,183.0,41039.0,11.712151855552037,480655.0
20448,399296,134652,134652,0,0,46976,2,0.0,0.0,2.297339593114241,8.5,19.52738654147105
3442,940773,91393,0,0,91393,82314,2,0.0,0.0,23.914584543869843,11.429076463299074,273.32161533991865
18142,355368,117521,117521,0,0,41808,2,0.0,0.0,2.304486826149267,8.5,19.58813802226877
4,961209,135,0,135,0,82100,2,135.0,135.0,20525.0,11.707783191230208,240302.25
2,961091,3851,0,3851,0,82090,2,3851.0,3851.0,41045.0,11.707771957607504,480545.5
0,961205,63,0,63,0,82104,2,63.0,63.0,82104.0,11.70716408457566,961205.0
372,960973,200,0,200,0,82060,2,200.0,200.0,220.59139784946237,11.710614184742871,2583.260752688172
20426,400112,132566,132566,0,0,47072,2,0.0,0.0,2.3045138548908253,8.5,19.588367766572016
20410,399024,133926,133926,0,0,46944,2,0.0,0.0,2.3000489955903967,8.5,19.550416462518374
1498,828261,7954,0,7954,0,70778,2,7954.0,7954.0,47.24833110814419,11.702237983554213,552.911214953271
3414,928228,96387,0,0,96387,81218,2,0.0,0.0,23.78968951376684,11.428845822354651,271.8886936145284
0,960983,76,0,76,0,82080,2,76.0,76.0,82080.0,11.707882553606238,960983.0
0,961499,215,0,215,0,82128,2,215.0,215.0,82128.0,11.707322715760764,961499.0
96,961036,234,0,234,0,82074,2,234.0,234.0,854.9375,11.70938421424568,10010.791666666666
3448,936767,95984,0,0,95984,81964,2,0.0,0.0,23.771461716937356,11.429005417012347,271.68416473317865
19886,391068,128505,128506,0,0,46010,2,0.0,0.0,2.313688021723826,8.499630515105412,19.665493311877704
2808,767735,88272,0,0,88272,67172,2,0.0,0.0,23.92165242165242,11.429390222116359,273.4099002849003
1518,830852,7651,0,7651,0,70998,2,7651.0,7651.0,46.77075098814229,11.702470492126539,547.3333333333334
0,961361,5688,0,5688,0,82098,2,5688.0,5688.0,82098.0,11.709919851884333,961361.0
3484,950972,92365,0,0,92365,83206,2,0.0,0.0,23.88231917336395,11.429127707136505,272.9540757749713
0,961030,290,0,290,0,82084,2,290.0,290.0,82084.0,11.707884606013351,961030.0
2900,784456,86962,0,0,86962,68642,2,0.0,0.0,23.669655172413794,11.428221788409429,270.50206896551725
0,961055,1674,0,1674,0,82080,2,1674.0,1674.0,82080.0,11.708759746588694,961055.0
20172,396644,132955,132955,0,0,46664,2,0.0,0.0,2.313305572080111,8.5,19.663097362680944
3488,938025,88294,0,0,88294,82076,2,0.0,0.0,23.530963302752294,11.428736780544861,268.9291857798165
2,961164,268,0,268,0,82084,2,268.0,268.0,41042.0,11.709517080064325,480582.0
0,960993,157,0,157,0,82080,2,157.0,157.0,82080.0,11.708004385964912,960993.0
0,960844,207,0,207,0,82082,2,207.0,207.0,82082.0,11.705903852245315,960844.0
3410,937240,85056,0,0,85056,82004,2,0.0,0.0,24.048093841642228,11.429198575679235,274.85043988269797
3440,950600,80213,0,0,80213,83176,2,0.0,0.0,24.17906976744186,11.428777531980378,276.33720930232556
20438,400282,132709,132710,0,0,47092,2,0.0,0.0,2.304139348272825,8.5,19.585184460319013
1514,826980,8239,0,8239,0,70668,2,8239.0,8239.0,46.67635402906209,11.702326371200543,546.221928665786
2,961028,50,0,50,0,82076,2,50.0,50.0,41038.0,11.709001413324236,480514.0
18142,355368,117521,117521,0,0,41808,2,0.0,0.0,2.304486826149267,8.5,19.58813802226877
3448,929678,86339,0,0,86339,81342,2,0.0,0.0,23.59106728538283,11.4292493422832,269.62819025522043
2462,926240,90713,0,0,90713,81040,2,0.0,0.0,32.91632818846466,11.429417571569596,376.2144597887896
32,961234,84,0,84,0,82130,2,84.0,84.0,2566.5625,11.703811031291854,30038.5625
3460,940813,98405,0,0,98405,82316,2,0.0,0.0,23.790751445086705,11.429284707711744,271.9112716763006
0,961139,62,0,62,0,82088,2,62.0,62.0,82088.0,11.708641945229509,961139.0
0,961398,50,0,50,0,82082,2,50.0,50.0,82082.0,11.712653200458078,961398.0
18038,353022,118008,118008,0,0,41532,2,0.0,0.0,2.302472557933252,8.5,19.571016742432644
0,961310,185,0,185,0,82126,2,185.0,185.0,82126.0,11.705306480286389,961310.0
2750,753121,86682,0,0,86682,65894,2,0.0,0.0,23.961454545454547,11.429280359365041,273.8621818181818
20460,399364,137052,137048,0,0,46984,2,0.0,0.0,2.2963831867057674,8.5,19.519257086999023
1092,937342,101046,0,0,101046,82014,2,0.0,0.0,75.1043956043956,11.429048699002609,858.3717948717949
0,961176,45,0,45,0,82078,2,45.0,45.0,82078.0,11.710519262165258,961176.0
0,961255,96,0,96,0,82096,2,96.0,96.0,82096.0,11.708913954394855,961255.0
20172,395794,132625,132625,0,0,46564,2,0.0,0.0,2.308348205433274,8.5,19.620959746182827
0,960808,209,0,209,0,82080,2,209.0,209.0,82080.0,11.705750487329436,960808.0
3478,944944,86691,0,0,86691,82678,2,0.0,0.0,23.771707878090858,11.429207286097874,271.69177688326624
20210,395171,135263,135263,0,0,46490,2,0.0,0.0,2.3003463631865415,8.500129060012906,19.553240969816923
0,960863,304,0,304,0,82042,2,304.0,304.0,82042.0,11.711842714707101,960863.0
1476,823294,7894,0,7894,0,70352,2,7894.0,7894.0,47.66395663956639,11.702496020013646,557.7872628726287
0,961179,77,0,77,0,82080,2,77.0,77.0,82080.0,11.710270467836258,961179.0
296,960617,157,0,157,0,82056,2,157.0,157.0,277.2162162162162,11.70684654382373,3245.3277027027025
3452,941331,101703,0,0,101703,82364,2,0.0,0.0,23.859791425260717,11.42891311738138,272.691483198146
2918,783072,88258,0,0,88259,68514,2,0.0,0.0,23.47978067169294,11.429372099133024,268.35915010281013
20316,398684,134518,134518,0,0,46904,2,0.0,0.0,2.3087221894073635,8.5,19.624138609962593
2,961042,141,0,141,0,82092,2,141.0,141.0,41046.0,11.706889830921405,480521.0
0,961139,221,0,221,0,82088,2,221.0,221.0,82088.0,11.708641945229509,961139.0
3430,938287,100584,0,0,100584,82100,2,0.0,0.0,23.93586005830904,11.428587088915956,273.5530612244898
6,961181,193,0,193,0,82102,2,193.0,193.0,13683.666666666666,11.707156951109596,160196.83333333334
1488,823094,8026,0,8026,0,70336,2,8026.0,8026.0,47.26881720430107,11.702314604185624,553.1545698924731
