cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps
2,837080,65364,0,0,65364,72082
48,837341,65396,0,0,65396,72104
74,836890,65398,0,0,65398,72066
8,837507,65398,0,0,65398,72118
8,837507,65396,0,0,65396,72118
0,839395,65391,0,0,65391,72284
0,833515,65381,0,0,65381,71774
0,833515,65387,0,0,65387,71774
16,838189,65386,0,0,65386,72178
0,832795,65385,0,0,65385,71712
6,829946,65388,0,0,65388,71468
6,829946,65388,0,0,65388,71468
0,838853,65387,0,0,65387,72234
2,840787,65383,0,0,65383,72402
6,835275,65385,0,0,65385,71926
6,835275,65390,0,0,65390,71926
14,841839,65390,0,0,65390,72492
4,834412,65390,0,0,65390,71852
6,838355,65382,0,0,65382,72192
6,838355,65378,0,0,65378,72192
0,834814,65378,0,0,65378,71886
8,835781,65382,0,0,65382,71970
0,838853,65378,0,0,65378,72234
6,830075,65377,0,0,65377,71480
6,830075,65370,0,0,65370,71480
0,830870,65370,0,0,65370,71546
10,822400,65371,0,0,65371,70818
0,839124,65370,0,0,65370,72258
0,839124,65371,0,0,65371,72258
2,839217,65378,0,0,65378,72266
20,836834,65375,0,0,65375,72060
0,836867,65375,0,0,65375,72064
0,836867,65374,0,0,65374,72064
2,833445,65351,0,0,65351,71768
8,835331,65347,0,0,65347,71932
0,830563,65340,0,0,65340,71520
0,830563,65341,0,0,65341,71520
8,834540,65335,0,0,65335,71864
6,832771,65337,0,0,65337,71710
6,832771,65350,0,0,65350,71710
26,830477,65348,0,0,65348,71514
0,829098,65352,0,0,65352,71394
10,825282,65353,0,0,65353,71066
10,825282,65355,0,0,65355,71066
4,825425,65349,0,0,65349,71078
14,832910,65353,0,0,65353,71724
14,832910,65354,0,0,65354,71724
4,831756,65358,0,0,65358,71622
8,829449,65355,0,0,65355,71426
0,826087,65357,0,0,65357,71134
12,830572,65360,0,0,65360,71522
12,830572,65364,0,0,65364,71522
10,824965,65362,0,0,65362,71038
0,833312,65361,0,0,65361,71758
4,836858,65364,0,0,65364,72064
4,836858,65372,0,0,65372,72064
22,827052,65371,0,0,65371,71220
4,829700,65372,0,0,65372,71446
12,835710,65372,0,0,65372,71964
12,835710,65369,0,0,65369,71964
0,829961,65366,0,0,65366,71468
4,823604,65364,0,0,65364,70922
0,825520,65364,0,0,65364,71086
0,825520,65364,0,0,65364,71086
0,835520,65358,0,0,65358,71948
0,820477,65356,0,0,65356,70652
0,820477,65358,0,0,65358,70652
6,821467,65358,0,0,65358,70738
0,833079,65357,0,0,65357,71736
0,827017,65355,0,0,65355,71216
10,829748,65367,0,0,65367,71450
24,829107,65372,0,0,65372,71396
24,829107,65378,0,0,65378,71396
14,831472,65377,0,0,65377,71598
2,829591,65378,0,0,65378,71438
0,835582,65378,0,0,65378,71952
0,835582,65378,0,0,65378,71952
4,839512,65374,0,0,65374,72292
8,833739,65378,0,0,65378,71794
8,833739,65379,0,0,65379,71794
2,843232,65379,0,0,65379,72612
26,838308,65395,0,0,65395,72188
8,836408,65393,0,0,65393,72024
0,839701,65391,0,0,65391,72308
0,835829,65373,0,0,65373,71974
0,835829,65383,0,0,65383,71974
20,837989,65384,0,0,65384,72160
8,831578,65373,0,0,65373,71608
0,835369,65366,0,0,65366,71934
0,835369,65365,0,0,65365,71934
12,836288,65368,0,0,65368,72014
0,815694,65366,0,0,65366,70240
10,834245,65367,0,0,65367,71838
10,834245,65365,0,0,65365,71838
0,833645,65363,0,0,65363,71786
8,836265,65365,0,0,65365,72012
8,836265,65392,0,0,65392,72012
54,838156,65382,0,0,65382,72174
26,834316,65387,0,0,65387,71844
4,831696,65390,0,0,65390,71618
4,831696,65390,0,0,65390,71618
12,831682,65393,0,0,65393,71618
0,825036,65392,0,0,65392,71044
0,825036,65392,0,0,65392,71044
0,835060,65382,0,0,65382,71908
0,818328,65372,0,0,65372,70466
0,826520,65374,0,0,65374,71174
0,826520,65381,0,0,65381,71174
20,834047,65380,0,0,65380,71820
4,837374,65383,0,0,65383,72108
4,837374,65383,0,0,65383,72108
2,830457,65373,0,0,65373,71510
4,832402,65370,0,0,65370,71680
0,828909,65365,0,0,65365,71378
0,828909,65361,0,0,65361,71378
2,823841,65356,0,0,65356,70942
0,838298,65349,0,0,65349,72186
6,823002,65350,0,0,65350,70870
6,823002,65350,0,0,65350,70870
0,837673,65351,0,0,65351,72132
16,832981,65355,0,0,65355,71730
4,835251,65356,0,0,65356,71924
4,835251,65343,0,0,65343,71924
18,842996,65337,0,0,65337,72592
0,838275,65336,0,0,65336,72184
0,838275,65337,0,0,65337,72184
12,820935,65341,0,0,65341,70692
0,829937,65337,0,0,65337,71466
6,827183,65340,0,0,65340,71230
6,827183,65340,0,0,65340,71230
0,826511,65334,0,0,65334,71172
0,826993,65334,0,0,65334,71214
0,831154,65333,0,0,65333,71570
0,831154,65331,0,0,65331,71570
8,826710,65327,0,0,65327,71190
0,828401,65326,0,0,65326,71334
0,828401,65327,0,0,65327,71334
2,827477,65326,0,0,65326,71256
0,829122,65325,0,0,65325,71396
12,825790,65331,0,0,65331,71112
12,825790,65331,0,0,65331,71112
0,839090,65329,0,0,65329,72254
0,838356,65329,0,0,65329,72194
0,838285,65327,0,0,65327,72186
4,835875,65327,0,0,65327,71978
4,835875,65327,0,0,65327,71978
0,842797,65321,0,0,65321,72574
4,843469,65325,0,0,65325,72632
6,837578,65325,0,0,65325,72124
6,837578,65325,0,0,65325,72124
2,834953,65345,0,0,65345,71900
40,842042,65343,0,0,65343,72508
16,834080,65351,0,0,65351,71824
22,838900,65361,0,0,65361,72238
22,838900,65359,0,0,65359,72238
2,827501,65359,0,0,65359,71258
0,835346,65363,0,0,65363,71932
10,839725,65361,0,0,65361,72310
10,839725,65360,0,0,65360,72310
0,836137,65368,0,0,65368,72000
24,834174,65359,0,0,65359,71832
0,836232,65359,0,0,65359,72008
0,836232,65357,0,0,65357,72008
6,840929,65359,0,0,65359,72414
0,828401,65357,0,0,65357,71334
0,828401,65372,0,0,65372,71334
34,836417,65369,0,0,65369,72026
0,835559,65368,0,0,65368,71950
6,838473,65368,0,0,65368,72202
6,838473,65364,0,0,65364,72202
0,838688,65368,0,0,65368,72220
22,839961,65366,0,0,65366,72330
22,839961,65373,0,0,65373,72330
16,839939,65365,0,0,65365,72328
2,829781,65362,0,0,65362,71454
0,840081,65347,0,0,65347,72340
0,840081,65345,0,0,65345,72340
20,838237,65352,0,0,65352,72182
2,836705,65348,0,0,65348,72048
26,840209,65355,0,0,65355,72352
26,840209,65359,0,0,65359,72352
8,830610,65356,0,0,65356,71524
4,836252,65356,0,0,65356,72012
18,840838,65363,0,0,65363,72404
18,840838,65362,0,0,65362,72404
2,842299,65362,0,0,65362,72532
0,835133,65363,0,0,65363,71914
0,835133,65363,0,0,65363,71914
6,835308,65388,0,0,65388,71930
56,823477,65387,0,0,65387,70910
0,834989,65387,0,0,65387,71902
0,834989,65387,0,0,65387,71902
0,822556,65387,0,0,65387,70830
8,831918,65389,0,0,65389,71638
8,831918,65389,0,0,65389,71638
4,825036,65382,0,0,65382,71044
2,831634,65381,0,0,65381,71614
8,829866,65385,0,0,65385,71460
8,829866,65389,0,0,65389,71460
14,838308,65384,0,0,65384,72188
0,835688,65385,0,0,65385,71962
0,835688,65390,0,0,65390,71962
14,833017,65390,0,0,65390,71732
0,835417,65387,0,0,65387,71938
2,834776,65385,0,0,65385,71884
2,834776,65379,0,0,65379,71884
0,823051,65371,0,0,65371,70874
4,837151,65373,0,0,65373,72088
0,830905,65373,0,0,65373,71550
0,830905,65372,0,0,65372,71550
0,837434,65370,0,0,65370,72112
8,830881,65366,0,0,65366,71548
2,829970,65367,0,0,65367,71470
2,829970,65368,0,0,65368,71470
4,809565,65371,0,0,65371,69712
10,817333,65370,0,0,65370,70382
0,828236,65370,0,0,65370,71320
0,828236,65370,0,0,65370,71320
0,829202,65372,0,0,65372,71404
4,815376,65367,0,0,65367,70212
4,826604,65369,0,0,65369,71180
4,826604,65371,0,0,65371,71180
4,821918,65371,0,0,65371,70776
2,825234,65370,0,0,65370,71062
2,825234,65370,0,0,65370,71062
0,818694,65371,0,0,65371,70498
24,821927,65369,0,0,65369,70778
4,825059,65367,0,0,65367,71046
4,825059,65370,0,0,65370,71046
10,828175,65369,0,0,65369,71318
0,834425,65362,0,0,65362,71852
8,836252,65365,0,0,65365,72012
8,836252,65361,0,0,65361,72012
6,835961,65365,0,0,65365,71984
16,834256,65365,0,0,65365,71840
0,832311,65365,0,0,65365,71670
0,832311,65368,0,0,65368,71670
10,835886,65372,0,0,65372,71980
10,827799,65372,0,0,65372,71282
10,827799,65381,0,0,65381,71282
4,812978,65379,0,0,65379,70006
12,813058,65385,0,0,65385,70014
24,834047,65387,0,0,65387,71820
10,837516,65389,0,0,65389,72120
16,833013,65396,0,0,65396,71732
4,837729,65401,0,0,65401,72138
4,837729,65401,0,0,65401,72138
0,838839,65397,0,0,65397,72234
0,838839,65393,0,0,65393,72234
4,830705,65391,0,0,65391,71532
4,833890,65391,0,0,65391,71808
2,832606,65390,0,0,65390,71696
2,832606,65390,0,0,65390,71696
4,831847,65386,0,0,65386,71632
2,830103,65380,0,0,65380,71480
4,830383,65383,0,0,65383,71506
4,830383,65383,0,0,65383,71506
4,833657,65386,0,0,65386,71786
12,835142,65388,0,0,65388,71916
6,831018,65386,0,0,65386,71560
6,831018,65391,0,0,65391,71560
14,833004,65390,0,0,65390,71732
2,826146,65388,0,0,65388,71140
0,832131,65389,0,0,65389,71656
0,832131,65389,0,0,65389,71656
2,824008,65376,0,0,65376,70956
0,825471,65373,0,0,65373,71082
24,826571,65379,0,0,65379,71176
24,826571,65369,0,0,65369,71176
0,830938,65373,0,0,65373,71554
14,830681,65377,0,0,65377,71530
14,830681,65378,0,0,65378,71530
6,837446,65379,0,0,65379,72116
2,828236,65377,0,0,65377,71320
0,835910,65378,0,0,65378,71982
0,835910,65384,0,0,65384,71982
14,824481,65382,0,0,65382,70996
8,833548,65383,0,0,65383,71778
2,832275,65380,0,0,65380,71668
2,832275,65377,0,0,65377,71668
0,818585,65377,0,0,65377,70490
0,838322,65355,0,0,65355,72188
0,837971,65357,0,0,65357,72160
0,837971,65356,0,0,65356,72160
10,837849,65356,0,0,65356,72148
0,831434,65358,0,0,65358,71596
0,831434,65357,0,0,65357,71596
4,835085,65337,0,0,65337,71910
6,836146,65336,0,0,65336,72002
16,824210,65344,0,0,65344,70972
16,824210,65348,0,0,65348,70972
16,837114,65340,0,0,65340,72086
2,837720,65337,0,0,65337,72136
2,837720,65335,0,0,65335,72136
4,838460,65342,0,0,65342,72202
18,834047,65344,0,0,65344,71820
16,820983,65348,0,0,65348,70696
16,820983,65347,0,0,65347,70696
0,835971,65331,0,0,65331,71986
2,835108,65332,0,0,65332,71912
2,835108,65329,0,0,65329,71912
0,824965,65315,0,0,65315,71038
2,818750,65312,0,0,65312,70504
4,812670,65312,0,0,65312,69980
4,812670,65310,0,0,65310,69980
10,822140,65317,0,0,65317,70796
8,820513,65317,0,0,65317,70654
12,820817,65320,0,0,65320,70682
12,820817,65319,0,0,65319,70682
4,827373,65313,0,0,65313,71246
0,827490,65309,0,0,65309,71256
0,827490,65311,0,0,65311,71256
6,822591,65309,0,0,65309,70834
0,819789,65311,0,0,65311,70594
6,821353,65305,0,0,65305,70728
6,821353,65303,0,0,65303,70728
14,821277,65301,0,0,65301,70722
6,823913,65297,0,0,65297,70948
6,823913,65299,0,0,65299,70948
4,833364,65299,0,0,65299,71764
4,816498,65299,0,0,65299,70308
12,828824,65306,0,0,65306,71372
12,828824,65312,0,0,65312,71372
14,830681,65311,0,0,65311,71530
0,833288,65312,0,0,65312,71756
6,832971,65314,0,0,65314,71728
6,832971,65314,0,0,65314,71728
0,832710,65314,0,0,65314,71706
2,823595,65311,0,0,65311,70920
12,835733,65314,0,0,65314,71966
12,835733,65314,0,0,65314,71966
4,829169,65301,0,0,65301,71400
0,829297,65303,0,0,65303,71412
30,828625,65315,0,0,65315,71354
30,828625,65314,0,0,65314,71354
4,830419,65323,0,0,65323,71508
30,831260,65311,0,0,65311,71580
30,831260,65307,0,0,65307,71580
0,832791,65306,0,0,65306,71714
2,828946,65305,0,0,65305,71380
0,829875,65305,0,0,65305,71462
0,829875,65307,0,0,65307,71462
4,828720,65298,0,0,65298,71362
0,894596,65293,0,0,65293,77032
0,894596,65296,0,0,65296,77032
6,960659,65293,0,0,65293,82712
2,961416,65294,0,0,65294,82774
2,960876,65288,0,0,65288,82726
2,960876,65289,0,0,65289,82726
8,960582,65282,0,0,65282,82710
0,961035,65183,0,0,65183,82746
0,961035,64935,0,0,64935,82746
0,961038,64387,0,0,64387,82754
2,960783,63363,0,0,63363,82728
10,961253,63172,0,0,63172,82770
10,961253,62381,0,0,62381,82770
0,960691,61708,0,0,61708,82718
18,961280,60736,0,0,60736,82764
4,961039,60495,0,0,60495,82742
4,961039,59715,0,0,59715,82742
0,960978,58628,0,0,58628,82738
0,961031,58211,0,0,58211,82738
6,960879,57667,0,0,57667,82734
6,960879,57061,0,0,57061,82734
4,961128,56296,0,0,56296,82756
0,961229,55953,0,0,55953,82756
0,961229,55142,0,0,55142,82756
0,961018,53997,0,0,53997,82750
8,960649,53385,0,0,53385,82708
4,961237,53216,0,0,53216,82762
4,961237,52853,0,0,52853,82762
2,961188,51511,0,0,51511,82758
0,960717,50978,0,0,50978,82706
0,960717,50663,0,0,50663,82706
4,961227,49572,0,0,49572,82758
0,960762,48467,0,0,48467,82724
20,960763,47973,0,0,47973,82734
20,960763,47807,0,0,47807,82734
0,961418,47225,0,0,47225,82774
0,961063,45883,0,0,45883,82750
0,961063,45883,0,0,45883,82750
0,961196,45076,0,0,45076,82752
0,960610,44049,0,0,44049,82708
0,961242,43519,0,0,43519,82758
0,960713,42758,0,0,42758,82708
0,960713,42257,0,0,42257,82708
0,960661,41529,0,0,41529,82710
0,961610,40834,0,0,40834,82786
6,960654,40513,0,0,40508,82704
0,961279,38642,0,0,38642,82770
0,961106,38508,0,0,38508,82752
0,961106,37847,0,0,37847,82752
2,961201,36884,0,0,36884,82758
0,960771,36334,0,0,36334,82716
0,960771,35986,0,0,35986,82716
0,960885,34958,0,0,34958,82716
0,960999,33902,0,0,33902,82720
0,960571,33412,0,0,33412,82708
0,960571,33205,0,0,33205,82708
2,961467,32516,0,0,32516,82764
0,960900,30640,0,0,30640,82728
0,960360,29429,0,0,29429,82688
118,960604,28843,0,0,28843,82706
434,960591,27907,0,0,27907,82714
442,961298,27663,0,0,27663,82768
442,961298,27280,0,0,27280,82768
494,961172,26531,0,0,26531,82752
492,960571,25998,0,0,25998,82710
494,960659,25243,0,0,25243,82722
464,961429,25286,0,0,25286,82776
464,961429,24754,0,0,24754,82776
342,960982,24004,0,0,24004,82734
530,961054,23619,0,0,23619,82752
352,960758,23104,0,0,23104,82714
352,960758,22748,0,0,22748,82714
616,961061,22084,0,0,22084,82734
384,960812,22123,0,0,22123,82736
384,960812,21711,0,0,21711,82736
532,960504,21096,0,0,21096,82712
312,961877,19999,0,0,19999,82826
312,961877,20209,0,0,20209,82826
580,960908,19253,0,0,19253,82744
426,960973,19171,0,0,19171,82742
682,960960,19140,0,0,19140,82744
682,960960,18865,0,0,18865,82744
528,960917,19033,0,0,19033,82722
470,961334,18695,0,0,18695,82768
368,960889,18832,0,0,18832,82748
368,960889,19057,0,0,19057,82748
552,961005,18701,0,0,18701,82750
324,960986,18834,0,0,18834,82742
324,960986,19019,0,0,19019,82742
524,961205,18686,0,0,18686,82756
492,960866,18899,0,0,18899,82722
610,960738,18938,0,0,18938,82722
610,960738,18636,0,0,18636,82722
432,960995,18842,0,0,18842,82746
528,961383,18679,0,0,18679,82782
528,961383,18705,0,0,18705,82782
400,960795,19059,0,0,19059,82728
860,961136,18701,0,0,18701,82760
576,961206,18881,0,0,18881,82766
576,961206,19093,0,0,19093,82766
548,960971,18871,0,0,18871,82734
556,960937,19081,0,0,19081,82752
546,960773,19108,0,0,19108,82702
546,960773,18951,0,0,18951,82702
400,961457,19109,0,0,19109,82784
674,960553,18942,0,0,18942,82702
