cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps,label
402,961119,20258,0,0,20258,82740,1
0,1063335,65507,65507,0,0,108886,1
0,961087,224,0,224,0,82074,2
20202,397630,127630,127631,0,0,46780,2
0,10886,61,0,39,22,1414,0
20107,393743,130584,130584,0,0,46322,2
0,961042,76,0,76,0,82092,2
0,33197,63,0,33,30,3498,0
0,8584,52,0,29,23,1214,0
18020,353736,120411,120411,0,0,41616,2
0,250165,80,0,52,28,23400,0
3414,938342,100605,0,0,100605,82100,2
0,942034,80031,0,0,80031,82422,2
0,960979,64,0,48,16,82400,1
4,7722,77,0,44,33,1048,0
0,960893,65,0,53,12,82352,1
0,960968,53,0,36,17,82446,1
0,960798,54,0,48,6,82390,1
0,11529,62,0,41,21,1474,0
472,960932,18858,0,0,18858,82744,1
6,11647,71,0,41,30,1414,0
0,1142578,62062,62062,0,0,117000,1
3398,925601,89924,0,0,89924,80986,2
0,937453,86679,0,0,86679,82022,2
1480,823780,2985,0,2985,0,70394,2
0,12343,70,0,40,30,1820,0
0,10757,85,0,53,32,1694,0
0,961088,104,0,104,0,82088,2
0,960982,23,0,12,11,82374,1
0,8518,65,0,42,23,1154,0
0,961210,98,0,90,8,82438,1
0,960933,108,0,101,7,82420,1
20064,395035,134732,134733,0,0,46474,2
0,961002,175,0,175,0,82072,2
234,961068,19833,0,0,19833,82754,1
502,960896,19716,0,0,19716,82730,1
0,8823,49,0,31,18,1158,0
38,944275,90829,0,0,90829,82620,2
0,9867,60,0,32,28,1154,0
0,10685,72,0,43,29,1380,0
0,961144,576,0,576,0,82084,2
0,961224,362,0,362,0,82110,2
6,960919,74,0,74,0,82072,2
0,244426,61,0,39,22,22908,0
0,961199,48,0,36,12,82384,1
20246,398276,132745,132745,0,0,46856,2
2732,940830,93449,0,0,93449,82316,2
0,8672,50,0,31,19,1078,0
4,15458,54,0,30,24,1852,0
0,8062,54,0,31,23,1038,0
0,961004,49,0,49,0,82046,2
0,12198,55,0,28,27,1486,0
10,233544,73,0,43,30,21978,0
18044,354065,116056,116057,0,0,41654,2
0,961480,30,0,21,9,82442,1
3454,935557,89368,0,0,89368,81856,2
0,960998,135,0,135,0,82090,2
2,1136898,63570,63570,0,0,116418,1
0,961181,108,0,101,7,82446,1
3418,936084,91427,0,0,91427,81902,2
2,10014,86,0,54,32,1194,0
0,961111,199,0,199,0,82076,2
2050,1137109,62218,62218,0,0,116440,1
0,1080101,65534,65534,0,0,110602,1
0,961033,58,0,45,13,82478,1
20558,400792,123761,123761,0,0,47152,2
1976,1146358,61980,61980,0,0,117388,1
0,7883,58,0,33,25,1320,0
476,960816,18674,0,0,18674,82722,1
3368,929016,99065,0,0,99065,81286,2
3462,927971,85014,0,0,85014,81192,2
8,6773,84,0,50,34,898,0
2860,780074,90460,0,0,90460,68252,2
19940,393108,132843,132843,0,0,46248,2
256,961035,135,0,135,0,82080,2
6,9247,101,0,58,43,1488,0
20296,395794,131426,131426,0,0,46564,2
8,8199,78,0,44,34,1070,0
19746,388450,134092,134092,0,0,45702,2
0,961158,78,0,66,12,82406,1
0,8646,132,0,82,50,1044,0
0,9620,60,0,39,21,1250,0
0,14587,53,0,32,21,1754,0
580,960928,20404,0,0,20404,82736,1
3344,913530,91698,0,0,91698,79930,2
2856,787785,89907,0,0,89907,68928,2
2,829591,65378,0,0,65378,71438,1
2,14652,153,0,92,61,1922,0
1534,1143757,62076,62076,0,0,117122,1
0,6824,173,0,99,74,854,0
424,960812,20237,0,0,20237,82736,1
0,7967,50,0,28,22,996,0
3440,944661,84772,0,0,84772,82654,2
2826,779790,87260,0,0,87260,68228,2
0,961152,74,0,57,17,82430,1
0,961158,128,0,128,0,82100,2
1750,1142968,62484,62484,0,0,117040,1
0,7927,71,0,42,29,990,0
8,8534,71,0,42,29,1118,0
588,961508,19686,0,0,19686,82786,1
20304,398072,134716,134716,0,0,46832,2
544,1152180,59055,59055,0,0,117982,1
4,10626,48,0,28,20,1280,0
3446,939563,95850,0,0,95850,82206,2
1820,1145999,61726,61726,0,0,117352,1
0,961104,36,0,26,10,82384,1
0,961451,75,0,75,0,82096,2
0,16427,57,0,41,16,1852,0
0,9487,55,0,34,21,1248,0
8,9532,71,0,41,30,1208,0
0,14409,48,0,29,19,1866,0
0,960930,6291,0,6291,0,82106,2
0,10371,99,0,66,33,1226,0
0,11537,59,0,29,30,1370,0
1050,1137734,59407,59407,0,0,116504,1
2,13065,59,0,32,27,1594,0
20296,396134,133721,133721,0,0,46604,2
2814,938184,88012,0,0,88012,82088,2
0,961470,367,0,367,0,82102,2
20350,400385,133899,133899,0,0,47106,2
0,960996,104,0,87,17,82414,1
0,11724,56,0,33,23,1384,0
3462,940719,95457,0,0,95457,82308,2
0,961241,213,0,213,0,82114,2
0,12365,48,0,28,20,1606,0
20064,394706,132428,132429,0,0,46436,2
566,961356,20861,0,0,20861,82782,1
518,960943,24071,0,0,24071,82734,1
2828,772880,87572,0,0,87572,67624,2
0,10242,69,0,41,28,1782,0
452,960849,19775,0,0,19775,82726,1
0,1042632,65536,65536,0,0,106766,1
3372,928198,101672,0,0,101672,81214,2
1006,1126540,59440,59440,0,0,115360,1
0,13093,76,0,42,34,1498,0
0,9580,58,0,34,24,1190,0
0,16496,58,0,36,22,1964,0
24,1034734,65535,65535,0,0,105956,1
0,1151875,60946,60946,0,0,117952,1
0,9699,58,0,34,24,1138,0
0,14119,54,0,31,23,1708,0
0,9735,75,0,44,31,1164,0
0,6321,61,0,30,31,862,0
2,961274,130,0,130,0,82088,2
2818,766035,86990,0,0,86990,67024,2
0,12347,70,0,40,30,1476,0
3470,939269,100349,0,0,100349,82184,2
480,960390,19396,0,0,19396,82674,1
0,13929,75,0,43,32,1596,0
0,11778,63,0,41,22,1376,0
2,11977,64,0,39,25,1842,0
0,961242,203,0,203,0,82108,2
17992,353193,117873,117875,0,0,41554,2
150,960608,79,0,79,0,82030,2
18108,355538,118923,118924,0,0,41828,2
0,1138468,65506,65506,0,0,116580,1
2,9505,148,0,87,61,1616,0
0,11360,141,0,93,48,1338,0
648,1142890,58553,58553,0,0,117032,1
3454,939350,92057,0,0,92057,82188,2
0,961272,591,0,591,0,82114,2
2570,944252,92840,0,0,92840,82618,2
4,12440,54,0,29,25,1764,0
8,232303,50,0,30,20,21652,0
342,940364,95521,0,0,95521,82278,2
0,13529,82,0,51,31,1492,0
90,961345,67,0,54,13,82464,1
3384,932700,92290,0,0,92290,81606,2
2,13821,55,0,32,23,1790,0
2738,947022,87001,0,0,87001,82864,2
0,961193,174,0,174,0,82138,2
0,7539,56,0,30,26,964,0
520,961175,20057,0,0,20057,82760,1
3422,942521,89383,0,0,89383,82466,2
2824,781088,86923,0,0,86923,68342,2
0,9655,93,0,63,30,1146,0
3388,922704,84360,0,0,84360,80734,2
20128,397291,131288,131288,0,0,46742,2
0,11117,54,0,27,27,1278,0
2,11329,56,0,30,26,1382,0
17968,350642,117538,117539,0,0,41252,2
0,961388,68,0,68,0,82150,2
0,13588,85,0,51,34,1698,0
0,222952,75,0,43,32,20854,0
1441,1142105,62199,62199,0,0,116951,1
0,961043,51,0,42,9,82478,1
0,91304,50,0,31,19,8884,0
498,960934,19306,0,0,19306,82744,1
0,232502,58,0,30,28,21766,0
0,8020,121,0,74,47,958,0
20252,399568,136252,136253,0,0,47008,2
2042,1136875,61263,61263,0,0,116416,1
0,13126,72,0,42,30,1678,0
0,961117,91,0,91,0,82080,2
0,16153,73,0,44,29,2280,0
20446,398956,130155,130155,0,0,46936,2
20348,399228,129549,129549,0,0,46968,2
0,10394,51,0,30,21,1252,0
18070,352546,130892,130892,0,0,41476,2
0,235177,78,0,49,29,21850,0
20464,400622,132231,132231,0,0,47134,2
0,10930,60,0,34,26,1286,0
1400,1150859,59285,59285,0,0,117848,1
18152,353396,113875,113875,0,0,41576,2
3454,939350,92429,0,0,92429,82188,2
0,961101,120,0,120,0,82076,2
0,15228,81,0,49,32,1728,0
0,226553,101,0,58,43,21328,0
10,825282,65353,0,0,65353,71066,1
4,961255,225,0,225,0,82076,2
2858,782498,86516,0,0,86516,68464,2
296,960932,21887,0,0,21887,82734,1
0,961562,590,0,590,0,82142,2
0,10305,60,0,32,28,1290,0
1500,819053,6116,0,6116,0,69990,2
1930,1147836,63264,63264,0,0,117538,1
0,14279,68,0,39,29,1664,0
17988,350744,116981,116977,0,0,41264,2
0,961110,139,0,139,0,82116,2
0,960069,138,0,138,0,81994,2
0,961390,73,0,57,16,82434,1
20078,395760,132428,132429,0,0,46562,2
0,961041,36,0,31,5,82392,1
0,961263,151,0,151,0,82088,2
20228,395749,134703,134703,0,0,46558,2
2,10980,86,0,54,32,1664,0
1510,1137334,61466,61466,0,0,116463,1
1474,826328,2765,0,2765,0,70612,2
0,961048,63,0,51,12,82416,1
0,1034171,65533,65533,0,0,105900,1
0,9419,54,0,27,27,1158,0
0,9063,60,0,34,26,1154,0
20332,399141,133043,133043,0,0,46960,2
6,10749,138,0,93,45,1664,0
3500,944944,84841,0,0,84841,82678,2
8,9146,77,0,47,30,1278,0
4,1038250,64163,64163,0,0,106316,1
426,961281,19098,0,0,19098,82768,1
1688,1148906,60664,60664,0,0,117648,1
0,960968,238,0,238,0,82070,2
0,10126,58,0,34,24,1260,0
3440,937491,86534,0,0,86534,82028,2
0,11414,156,0,95,61,1384,0
0,15332,53,0,37,16,2006,0
0,7838,53,0,30,23,1222,0
446,960867,19420,0,0,19420,82734,1
1754,1155312,61499,61499,0,0,118304,1
2876,782025,87095,0,0,87095,68424,2
0,10977,67,0,40,27,1272,0
2,835933,65328,0,0,65328,71984,1
4,961110,219,0,219,0,82082,2
20300,400418,134679,134679,0,0,47108,2
3414,929286,85411,0,0,85411,81306,2
0,961056,69,0,59,10,82412,1
0,11568,60,0,32,28,1422,0
0,10435,62,0,37,25,1670,0
462,960825,20605,0,0,20605,82724,1
0,242681,73,0,43,30,23090,0
18102,354076,116795,116795,0,0,41656,2
0,12012,69,0,41,28,1630,0
0,11575,64,0,39,25,1358,0
3378,925246,97328,0,0,97328,80956,2
0,961116,101,0,94,7,82416,1
0,960903,59,0,50,9,82396,1
304,1135390,58541,58541,0,0,116264,1
16,213378,65,0,33,32,20450,0
1230,1140544,63570,63570,0,0,116796,1
20556,401370,130139,130139,0,0,47222,2
0,961035,65278,0,0,65278,82746,1
0,10268,60,0,32,28,1212,0
0,9168,73,0,45,28,1228,0
0,961302,125,0,108,17,82432,1
20372,400860,127982,127982,0,0,47160,2
146,960876,84,0,70,14,82380,1
2,8580,86,0,59,27,1060,0
20437,399550,135068,135069,0,0,47005,2
0,6210,46,0,29,17,954,0
0,960985,120,0,120,0,82088,2
2,218213,99,0,57,42,20242,0
0,11876,58,0,30,28,1688,0
2,9315,141,0,93,48,1126,0
20300,400418,134475,134473,0,0,47108,2
0,11253,53,0,29,24,1386,0
2784,755160,87218,0,0,87218,66072,2
20428,399714,132631,132627,0,0,47026,2
12,13092,73,0,41,32,1750,0
0,961067,81,0,70,11,82384,1
1455,1150776,60986,60986,0,0,117841,1
0,5770,100,0,57,43,732,0
3028,940364,85875,0,0,85875,82278,2
6,12900,62,0,30,32,1550,0
1694,1140288,59739,59739,0,0,116766,1
422,960906,19643,0,0,19643,82734,1
20268,396610,134704,134704,0,0,46660,2
0,1042968,65534,65534,0,0,106800,1
8,11755,81,0,49,32,1526,0
1494,827926,7745,0,7745,0,70748,2
0,228978,73,0,43,30,21534,0
2834,772944,87379,0,0,87379,67628,2
0,961153,96,0,89,7,82436,1
520,961240,21141,0,0,21141,82758,1
2,10938,52,0,30,22,1330,0
0,13574,75,0,43,32,1608,0
2852,937626,88791,0,0,88791,82038,2
2860,935114,98646,0,0,98646,81820,2
17882,349996,121385,121379,0,0,41176,2
0,13638,53,0,30,23,1726,0
1720,831141,22859,0,0,22859,71570,1
16,960889,136,0,136,0,82086,2
8,8097,121,0,74,47,1074,0
0,13182,60,0,41,19,1536,0
502,960991,20310,0,0,20310,82738,1
0,17793,99,0,57,42,2016,0
0,12137,51,0,30,21,1824,0
0,14350,46,0,29,17,2016,0
0,10983,53,0,29,24,1338,0
0,959884,70,0,70,0,81974,2
0,13487,68,0,41,27,1558,0
0,960991,544,0,544,0,82106,2
0,243661,75,0,44,31,22508,0
20248,397426,132326,132327,0,0,46756,2
0,11392,99,0,56,43,1276,0
0,961137,94,0,92,2,82416,1
20326,395658,131091,131092,0,0,46548,2
6,11437,73,0,45,28,1362,0
0,218554,87,0,60,27,20380,0
1498,819776,8203,0,8203,0,70052,2
0,961159,94,0,94,0,82110,2
0,961174,132,0,132,0,82104,2
1828,1143406,61678,61678,0,0,117084,1
0,7415,153,0,92,61,1104,0
0,960825,62,0,62,0,82064,2
0,7770,54,0,30,24,976,0
20288,398412,133873,133873,0,0,46872,2
0,195232,146,0,94,52,18132,0
0,961034,74,0,64,10,82420,1
0,9297,49,0,28,21,1166,0
20426,398848,127954,127954,0,0,46924,2
1464,814114,7498,0,7498,0,69568,2
3464,940050,86024,0,0,86024,82250,2
0,961261,98,0,87,11,82468,1
0,961282,128,0,112,16,82458,1
6,14873,71,0,45,26,1954,0
0,961081,69,0,59,10,82424,1
0,961246,65,0,56,9,82450,1
2902,931409,86319,0,0,86319,81494,2
0,960936,1887,0,1887,0,82110,2
0,9117,49,0,29,20,1242,0
0,12960,72,0,42,30,1618,0
504,960864,19537,0,0,19537,82724,1
338,961082,173,0,173,0,82118,2
44,935415,82498,0,0,82498,81844,2
88,1142031,58224,58224,0,0,116944,1
18044,352556,116386,116386,0,0,41478,2
0,15963,156,0,95,61,2024,0
3468,939160,85231,0,0,85231,82172,2
0,18801,57,0,33,24,2256,0
0,12001,57,0,30,27,1428,0
0,11213,81,0,52,29,1268,0
1988,1137453,62094,62094,0,0,116475,1
0,960924,36,0,26,10,82416,1
660,961080,20166,0,0,20166,82752,1
3096,940939,94518,0,0,94518,82328,2
1520,824314,7840,0,7840,0,70440,2
0,961276,121,0,105,16,82474,1
0,232937,73,0,43,30,21614,0
4,961248,1542,0,1542,0,82112,2
2860,783607,86991,0,0,86991,68562,2
584,1138023,58663,58663,0,0,116534,1
0,12137,60,0,32,28,1430,0
1472,813012,7780,0,7780,0,69474,2
0,14322,48,0,29,19,1674,0
0,13856,61,0,40,21,1564,0
14,6794,84,0,52,32,1030,0
0,11529,132,0,82,50,1402,0
2,11761,56,0,34,22,1516,0
2820,937318,86164,0,0,86164,82012,2
19942,392666,121001,121002,0,0,46196,2
4,961017,330,0,330,0,82090,2
18154,354722,119769,119766,0,0,41732,2
20430,399568,131323,131323,0,0,47008,2
18148,355674,118648,118648,0,0,41844,2
0,961282,60,0,52,8,82406,1
0,8214,54,0,29,25,1160,0
402,961045,19006,0,0,19006,82766,1
1904,826961,37762,0,0,37762,71210,1
0,12344,66,0,41,25,1582,0
0,215631,65,0,41,24,20124,0
0,13466,74,0,45,29,1542,0
4,829700,65372,0,0,65372,71446,1
1270,1139271,59686,59686,0,0,116661,1
10,6985,96,0,66,30,986,0
1824,1139921,62039,62040,0,0,116728,1
0,961069,59,0,47,12,82428,1
492,960820,19252,0,0,19252,82718,1
0,961086,131,0,116,15,82410,1
0,10527,61,0,33,28,1262,0
2,961292,86,0,86,0,82112,2
6,17721,67,0,43,24,2010,0
508,1148125,60862,60862,0,0,117568,1
1468,823746,7558,0,7558,0,70392,2
0,11484,62,0,41,21,1370,0
0,8543,66,0,42,24,1256,0
0,1036922,65163,65163,0,0,106180,1
20140,394440,133137,133137,0,0,46408,2
0,960881,70,0,62,8,82434,1
0,13434,46,0,29,17,1534,0
0,8891,60,0,39,21,1058,0
0,961008,245,0,245,0,82076,2
0,961229,55953,0,0,55953,82756,1
20218,395624,134766,134766,0,0,46544,2
0,141296,58,0,30,28,13648,0
1472,814695,8075,0,8075,0,69618,2
0,139132,188,0,106,82,12974,0
636,961293,18864,0,0,18864,82770,1
134,961060,79,0,66,13,82378,1
0,961286,72,0,55,17,82478,1
0,219547,85,0,56,29,20402,0
2842,775943,92582,0,0,92582,67890,2
0,960998,71,0,56,15,82410,1
1490,825487,8037,0,8037,0,70540,2
0,10560,51,0,30,21,1322,0
1876,1143203,63417,63417,0,0,117064,1
530,961054,23619,0,0,23619,82752,1
20252,396338,132928,132928,0,0,46628,2
6,12692,60,0,32,28,1934,0
442,961128,18418,0,0,18418,82756,1
0,11032,49,0,30,19,1332,0
0,960901,74,0,54,20,82388,1
0,9247,67,0,40,27,1166,0
7,1144023,63191,63191,0,0,117149,1
0,961131,166,0,166,0,82096,2
0,961075,111,0,105,6,82372,1
0,13964,138,0,90,48,1656,0
20248,396139,131559,131559,0,0,46606,2
130,961114,74,0,74,0,82078,2
0,13157,57,0,34,23,1802,0
2,11962,59,0,30,29,1434,0
2,961089,239,0,239,0,82082,2
100,961142,58,0,58,0,82110,2
1861,1140609,61922,61922,0,0,116797,1
3090,925200,94112,0,0,94112,80954,2
964,1141383,60034,60034,0,0,116880,1
0,961266,256,0,256,0,82090,2
0,203438,46,0,29,17,18984,0
1504,827075,6745,0,6745,0,70676,2
0,961034,66,0,62,4,82426,1
2,7736,54,0,30,24,996,0
20142,397177,132399,132400,0,0,46726,2
0,961266,128,0,128,0,82090,2
8,240917,72,0,47,25,22480,0
3460,938853,96282,0,0,96282,82146,2
3458,936777,95610,0,0,95610,81962,2
20370,398310,131057,131057,0,0,46860,2
0,961179,5567,0,5567,0,82094,2
1520,830227,8269,0,8269,0,70946,2
1816,836055,33926,0,0,33926,71992,1
1478,817290,8327,0,8327,0,69840,2
2884,779885,87307,0,0,87307,68236,2
1676,1141335,61037,61037,0,0,116874,1
2,960876,65288,0,0,65288,82726,1
1618,1145490,61768,61768,0,0,117297,1
19988,392938,131111,131105,0,0,46228,2
674,1147716,59360,59360,0,0,117525,1
0,961194,59,0,47,12,82392,1
0,8157,138,0,93,45,1074,0
0,961180,67,0,45,22,82466,1
242,960979,127,0,127,0,82084,2
0,13410,62,0,41,21,1572,0
0,961179,191,0,191,0,82080,2
20320,397596,136194,136196,0,0,46776,2
1687,1142662,62221,62221,0,0,117010,1
1268,1146062,60189,60189,0,0,117356,1
4,1036953,65529,65529,0,0,106184,1
1480,806295,8386,0,8386,0,68900,2
0,961208,62,0,50,12,82418,1
18032,351526,115504,115504,0,0,41356,2
0,961212,2772,0,63,2709,82456,1
0,894596,65293,0,0,65293,77032,1
10,960905,73,0,73,0,82090,2
0,13294,74,0,44,30,1558,0
1510,827406,7842,0,7842,0,70704,2
0,12566,66,0,42,24,1702,0
0,961205,31,0,22,9,82410,1
0,14833,69,0,40,29,1852,0
0,1144086,62863,62863,0,0,117154,1
17902,352512,114566,114566,0,0,41474,2
0,9255,141,0,93,48,1092,0
0,960832,71,0,56,15,82392,1
6,250279,62,0,36,26,23706,0
3252,949128,83994,0,0,83994,83046,2
0,961134,100,0,100,0,82098,2
3394,931196,98792,0,0,98792,81476,2
0,961124,78,0,64,14,82434,1
1737,1141338,61563,61563,0,0,116871,1
0,960897,131,0,110,21,82394,1
546,960735,19364,0,0,19364,82724,1
0,194880,145,0,88,57,18124,0
0,961213,546,0,546,0,82116,2
0,11657,71,0,41,30,1354,0
20404,399738,132165,132165,0,0,47028,2
2,960991,96,0,96,0,82092,2
1500,831080,7416,0,7416,0,71020,2
0,961126,70,0,70,0,82120,2
552,961178,18622,0,0,18622,82756,1
4,826604,65369,0,0,65369,71180,1
12,960995,189,0,189,0,82088,2
1904,1150679,63637,63637,0,0,117830,1
1498,824896,8083,0,8083,0,70492,2
2,960900,160,0,160,0,82080,2
1878,835829,61644,0,0,61644,71974,1
602,959502,19168,0,0,19168,82634,1
8,9586,86,0,54,32,1262,0
8,4999,91,0,61,30,754,0
0,9241,86,0,54,32,1260,0
0,10038,58,0,41,17,1186,0
0,10657,52,0,27,25,1298,0
0,1042914,65531,65531,0,0,106794,1
0,12765,50,0,29,21,1850,0
0,960971,121,0,110,11,82426,1
0,960889,53,0,49,4,82344,1
0,961257,194,0,184,10,82424,1
518,960268,19376,0,0,19376,82666,1
6,10711,51,0,29,22,1468,0
0,960688,112,0,101,11,82386,1
4,13103,77,0,45,32,1648,0
0,11240,55,0,33,22,1338,0
2756,760778,86947,0,0,86947,66564,2
0,961010,73,0,73,0,82098,2
0,9915,68,0,41,27,1328,0
0,226139,65,0,39,26,21056,0
0,223969,63,0,43,20,20822,0
3412,943920,86667,0,0,86667,82590,2
0,960987,122,0,122,0,82096,2
0,233172,186,0,105,81,22096,0
0,9330,75,0,44,31,1136,0
420,960912,261,0,261,0,82074,2
0,961179,35,0,24,11,82424,1
0,8433,72,0,42,30,1032,0
0,10233,76,0,45,31,1338,0
1536,827632,8199,0,8199,0,70724,2
0,11115,64,0,37,27,1326,0
0,11691,68,0,39,29,1372,0
8,247284,56,0,31,25,23020,0
20266,397766,131045,131045,0,0,46796,2
6,13098,54,0,34,20,1676,0
0,14257,74,0,43,31,1666,0
10,827799,65381,0,0,65381,71282,1
873,1142049,61260,61260,0,0,116945,1
144,961152,78,0,69,9,82440,1
3386,926507,86859,0,0,86859,81064,2
0,8700,54,0,30,24,1064,0
0,11392,155,0,95,60,1734,0
8,9281,73,0,43,30,1202,0
1860,826983,49049,0,0,49049,71212,1
0,10453,64,0,39,25,1364,0
0,13113,48,0,30,18,1540,0
0,9406,58,0,32,26,1144,0
0,174811,66,0,39,27,16302,0
1526,833329,8078,0,8078,0,71210,2
0,9193,48,0,31,17,1132,0
0,11385,54,0,27,27,1730,0
456,960792,20299,0,0,20299,82732,1
0,10100,140,0,92,48,1214,0
0,832131,65389,0,0,65389,71656,1
0,10508,47,0,31,16,1250,0
2846,780213,87011,0,0,87011,68268,2
1544,822456,7638,0,7638,0,70282,2
2832,781970,88028,0,0,88028,68418,2
1510,828592,7962,0,7962,0,70806,2
10,9145,81,0,49,32,1136,0
0,12057,84,0,50,34,1402,0
1632,1142904,62012,62012,0,0,117036,1
6,7008,100,0,63,37,902,0
1492,829230,4427,0,4427,0,70860,2
0,14073,58,0,34,24,1734,0
8,837507,65396,0,0,65396,72118,1
2878,783411,87691,0,0,87691,68544,2
3338,922917,96326,0,0,96326,80752,2
0,12713,67,0,41,26,1498,0
858,1142710,60212,60212,0,0,117014,1
0,9723,54,0,29,25,1384,0
0,961115,124,0,124,0,82092,2
0,13595,62,0,32,30,1662,0
0,961015,57,0,47,10,82456,1
0,961080,81,0,74,7,82446,1
2,7136,55,0,30,25,976,0
794,1142405,59405,59405,0,0,116984,1
3418,939867,93369,0,0,93369,82236,2
0,245941,55,0,30,25,22912,0
20274,397358,134138,134138,0,0,46748,2
380,961224,20135,0,0,20135,82762,1
0,961155,87,0,87,0,82078,2
524,961199,19599,0,0,19599,82772,1
496,961087,19448,0,0,19448,82746,1
20224,398571,133380,133381,0,0,46890,2
8,225529,84,0,56,28,21100,0
3496,946841,99730,0,0,99730,82844,2
0,9190,50,0,28,22,1390,0
0,13674,83,0,54,29,1588,0
20494,400316,133514,133516,0,0,47096,2
508,961366,19278,0,0,19278,82774,1
1818,1135179,60674,60674,0,0,116242,1
0,204058,63,0,33,30,19472,0
2032,1140101,62348,62348,0,0,116746,1
46,928718,86818,0,0,86818,81258,2
0,11624,64,0,39,25,1298,0
6,1114086,65107,65107,0,0,114082,1
516,960895,20546,0,0,20546,82732,1
20108,393210,133117,133118,0,0,46260,2
0,8099,72,0,41,31,1070,0
0,10572,73,0,45,28,1246,0
1496,1136684,61758,61758,0,0,116397,1
0,947118,79578,0,0,79578,82866,2
0,961109,45,0,30,15,82450,1
2,961139,100,0,100,0,82088,2
20432,398990,133053,133050,0,0,46940,2
3372,924246,89291,0,0,89291,80870,2
17912,349350,121484,121484,0,0,41100,2
0,960967,58,0,46,12,82438,1
3402,924138,97514,0,0,97515,80860,2
22,961223,130,0,130,0,82116,2
388,961229,20683,0,0,20683,82768,1
2856,781538,86679,0,0,86679,68380,2
0,961088,242,0,242,0,82088,2
8,10183,72,0,39,33,1360,0
0,11283,100,0,57,43,1270,0
2808,763706,87141,0,0,87141,66820,2
0,961085,95,0,95,0,82100,2
1992,840294,63072,0,0,63072,72358,1
1514,830261,8178,0,8178,0,70948,2
1900,1144585,62215,62215,0,0,117206,1
0,960914,556,0,556,0,82082,2
20378,399670,132941,132941,0,0,47020,2
0,960801,92,0,81,11,82388,1
8,836252,65365,0,0,65365,72012,1
17994,350880,117996,117996,0,0,41280,2
1034,1142296,59602,59602,0,0,116972,1
18044,353872,119475,119477,0,0,41632,2
1006,1150179,60962,60962,0,0,117778,1
0,17419,62,0,41,21,2326,0
1820,1144169,60576,60576,0,0,117161,1
20232,397324,135603,135603,0,0,46746,2
0,961231,59,0,50,9,82408,1
0,6820,81,0,52,29,842,0
3218,942906,99379,0,0,99379,82500,2
20300,398956,133948,133944,0,0,46936,2
2026,1139388,61680,61680,0,0,116673,1
0,11450,53,0,30,23,1380,0
0,217269,57,0,34,23,20208,0
4,11766,57,0,29,28,1446,0
0,12359,61,0,30,31,1464,0
412,960975,19288,0,0,19288,82752,1
0,961158,665,0,665,0,82100,2
0,246272,54,0,29,25,22842,0
20030,393380,133282,133282,0,0,46280,2
20452,399714,131792,131794,0,0,47026,2
0,961071,111,0,105,6,82414,1
20148,394604,132227,132228,0,0,46424,2
3404,936791,87395,0,0,87395,81966,2
0,12141,62,0,40,22,1374,0
0,10164,60,0,32,28,1242,0
0,960961,101,0,75,26,82394,1
856,1128851,59527,59527,0,0,115594,1
8,960937,136,0,136,0,82084,2
0,10053,73,0,44,29,1186,0
464,960979,20321,0,0,20321,82750,1
0,12131,50,0,31,19,1584,0
17538,343332,117967,117968,0,0,40392,2
1778,1137500,61554,61554,0,0,116480,1
1830,1146437,60679,60679,0,0,117396,1
3494,944464,94820,0,0,94820,82636,2
0,12432,53,0,33,20,1612,0
3394,924178,86722,0,0,86722,80860,2
332,961090,19852,0,0,19852,82748,1
560,960532,20326,0,0,20326,82708,1
464,960979,20180,0,0,20180,82750,1
0,1040390,65535,65535,0,0,106536,1
8,7131,134,0,83,51,990,0
424,960891,19578,0,0,19578,82744,1
0,961159,51,0,42,9,82452,1
4,961238,162,0,162,0,82126,2
2,12634,58,0,32,26,1632,0
0,961182,65,0,58,7,82388,1
0,117321,57,0,34,23,11062,0
644,1134375,58721,58721,0,0,116160,1
0,14333,65,0,41,24,1820,0
0,12256,57,0,30,27,1590,0
0,961213,92,0,92,0,82096,2
38,1141437,65304,65304,0,0,116884,1
0,960733,67,0,57,10,82430,1
0,12417,51,0,33,18,1876,0
1480,818935,5360,0,5360,0,69980,2
20456,399602,131270,131270,0,0,47012,2
0,11286,141,0,93,48,1468,0
17808,350676,119836,119836,0,0,41256,2
564,946628,97957,0,0,97957,82826,2
19768,390422,134578,134578,0,0,45934,2
2910,784401,89737,0,0,89737,68632,2
0,11901,100,0,71,29,1424,0
18064,354892,119153,119153,0,0,41752,2
238,960963,19769,0,0,19769,82728,1
0,961108,50,0,47,3,82456,1
0,239220,141,0,85,56,22230,0
0,961068,93,0,93,0,82082,2
1438,1135040,60508,60508,0,0,116226,1
0,9370,50,0,32,18,1136,0
572,960844,19457,0,0,19457,82718,1
2910,783685,87750,0,0,87750,68570,2
1154,1150857,60590,60590,0,0,117852,1
0,961100,63,0,58,5,82442,1
902,929252,91249,0,0,91249,81306,2
4,10869,55,0,29,26,1430,0
2,13211,73,0,43,30,1606,0
1878,836359,54609,0,0,54609,72020,1
0,898930,874,0,874,0,76812,2
0,8503,65,0,31,34,1100,0
0,10090,62,0,32,30,1190,0
0,961109,200,0,200,0,82068,2
2862,778972,87760,0,0,87760,68156,2
572,960722,22108,0,0,22108,82736,1
0,13253,50,0,28,22,1582,0
0,961049,42,0,37,5,82368,1
