cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps
4324,1128809,82669,29321,4333,49015,107898
4324,1128809,84394,30349,4568,49477,107898
5362,1138796,83666,30096,3750,49820,108832
4578,1136176,83781,29730,4135,49916,108768
4528,1126052,84712,30181,4296,50236,107840
4528,1126052,85307,30569,4049,50689,107840
4660,1115594,84499,29525,4346,50628,106662
4302,1119511,83545,28729,3947,50869,106576
4924,1171554,83535,28365,4354,50816,112726
4926,1139783,83935,28388,4479,51064,109524
4926,1139783,83554,28122,4178,51254,109524
2966,1110649,83013,27273,4550,51190,105850
5426,1169151,83263,27610,4233,51420,112656
5426,1169151,84365,28538,4226,51601,112656
5162,1166452,83069,27112,4471,51487,112582
4177,1117929,82475,26661,3998,51816,106548
3276,1088460,81813,25941,4121,51751,103593
3276,1088460,82503,26325,4283,51895,103593
3652,1086336,81268,25591,3403,52274,102582
4586,1114869,81358,25523,3862,51973,106176
4790,1163914,82022,25910,3898,52215,111520
4790,1163914,82288,26141,3655,52492,111520
4904,1137603,82005,25701,4045,52259,108708
4410,1130105,80543,24858,3369,52316,108044
3664,1105399,81297,25148,3626,52523,105186
3664,1105399,81621,25121,3955,52545,105186
5122,1155016,81222,24949,3439,52834,110362
4908,1140018,82122,25301,3952,52869,108812
5426,1136504,82805,25681,3916,53208,108538
5426,1136504,83086,25838,3784,53464,108538
4782,1130111,82142,24923,4016,53203,107964
4370,1096283,82253,24546,4047,53660,104022
4090,1133205,82582,24733,4110,53739,108296
4090,1133205,83871,25787,4385,53699,108296
5826,1194029,84167,26281,3856,54030,115210
5270,1178165,84248,26503,3973,53772,113150
5270,1178165,84790,26925,4160,53705,113150
3636,1104011,84414,26908,3646,53860,104834
4756,1151082,83577,26157,3776,53644,110412
3944,1116035,83925,26390,3539,53996,105878
3944,1116035,85449,27374,3765,54310,105878
6684,1233754,86605,28254,4118,54233,119836
6432,1200151,86091,27938,3526,54627,115897
5126,1130700,87165,28629,3760,54774,107864
5126,1130700,86576,28315,3947,54314,107864
3826,1110197,86388,28455,3600,54333,105316
4478,1129557,85866,28108,3945,53813,108096
3460,1122496,86660,28527,3974,54159,106240
3460,1122496,86404,28388,3665,54351,106240
4140,1099816,86284,28197,3885,54202,103860
3998,1131592,85657,27567,3653,54438,108006
6254,1189961,86329,27805,4104,54420,114792
4216,1156208,85971,27356,4241,54374,110624
4216,1156208,86002,27117,4223,54663,110624
5342,1210107,85985,27038,4441,54507,117200
3456,1101113,86410,27312,4308,54790,104752
3456,1101113,86827,27713,4034,55080,104752
5928,1168450,86698,27407,4317,54974,112416
6734,1229464,88037,28308,4572,55157,118948
6734,1229464,87502,27845,4293,55364,118948
3973,1107403,87088,27499,4414,55175,105294
3110,1107443,85957,27096,3704,55157,105030
3490,1091951,86896,27660,3888,55348,103630
3490,1091951,87599,28117,4054,55428,103630
3086,1090316,86197,27143,3481,55573,103254
3434,1119889,86269,27284,3574,55411,107506
3834,1142811,86102,27226,3460,55417,109848
3834,1142811,86620,27793,3326,55501,109848
3512,1117582,83919,25842,2961,55116,106924
2684,1093703,82311,24720,2338,55253,104026
2432,1107837,82476,24779,2439,55258,105480
2432,1107837,82504,24951,2580,54973,105480
3598,1112487,80983,24028,1934,55021,106308
4196,1120141,80972,23855,2083,55034,107276
3712,1095811,81191,23881,2195,55115,104270
3712,1095811,80731,23442,2146,55143,104270
3544,1100331,79479,22626,2245,54608,104576
2912,1088272,79744,22849,2160,54735,103632
2912,1088272,79192,22304,2028,54860,103632
3164,1085044,78530,22024,2102,54404,102376
2718,1064650,77493,21135,1823,54535,100514
5048,1165117,78513,22097,2079,54337,111788
5048,1165117,79489,23032,2185,54272,111788
3308,1106171,78857,22393,2032,54432,105432
4306,1127862,78046,21911,2119,54017,107462
3386,1098836,77687,21548,1991,54148,104660
4196,1118736,78031,21797,2120,54114,106708
3598,1088303,77328,21263,2047,54018,102818
4666,1123303,78257,22089,2300,53868,107024
4358,1120846,78068,21915,2226,53927,106440
4358,1120846,78600,22583,2338,53679,106440
3261,1110755,77089,21327,2035,53727,105893
3333,1085416,77724,22148,2274,53302,102706
4034,1091962,77982,22036,2404,53542,103507
4176,1127337,78364,22540,2548,53276,108320
4176,1127337,78661,22808,2616,53237,108320
2952,1089387,77648,22103,2243,53302,103146
3396,1095810,76708,21600,2385,52723,104024
3512,1082505,77155,21926,2346,52883,102710
3512,1082505,77066,21814,2167,53085,102710
3860,1108985,76693,21913,2274,52506,105616
3412,1101012,75670,21003,2012,52655,104922
3918,1116855,76338,21673,2152,52513,107330
3918,1116855,77986,23277,2251,52458,107330
5248,1184242,77496,22722,2172,52602,114746
4252,1126908,77503,22910,2327,52266,107994
4260,1137711,78302,23700,2464,52135,109852
4260,1137711,77748,23488,2010,52250,109852
3916,1111994,77089,23814,2176,51099,106636
5628,1165696,77442,23859,2287,51296,112502
5628,1165696,78240,24381,2386,51473,112502
3950,1104029,77790,24627,2471,50692,105608
3610,1115369,76668,23714,2246,50708,106372
3610,1115369,78027,24683,2415,50929,106372
4076,1124661,78979,25659,2743,50577,108542
5160,1136484,78118,24739,2603,50776,109632
4424,1123793,79458,25751,2903,50804,107990
4424,1123793,80884,27130,3203,50551,107990
5524,1186769,81186,27133,3214,50839,115008
5794,1199614,81234,27348,3621,50265,116798
6147,1210838,82461,28150,3809,50501,117489
5973,1190260,83189,28715,4073,50401,115126
5973,1190260,83290,29044,4261,49985,115126
4686,1168868,83258,29256,3875,50127,113392
5080,1167799,83285,29662,3985,49638,112616
5258,1177775,84812,30832,4120,49861,114150
5258,1177775,85381,31213,4194,49974,114150
5654,1198785,85499,31409,4551,49539,115890
5232,1160030,85784,31833,4061,49890,111650
5448,1158457,86976,32726,4275,49971,111432
5448,1158457,86779,32739,4544,49496,111432
4486,1186004,86808,33075,4008,49725,114948
4746,1163470,86630,32945,4285,49400,112618
4746,1163470,87480,33630,4598,49252,112618
5052,1190302,86086,33233,3571,49282,115986
2898,1110526,84189,31610,3873,48706,106414
5822,1174398,85888,32413,4228,49247,113834
5822,1174398,86168,32209,4220,49739,113834
5558,1171434,84820,31348,4329,49143,113564
3564,1109962,83893,30605,3974,49311,106130
3822,1180806,84311,30803,4188,49320,113902
3822,1180806,83948,30713,4329,48906,113902
3182,1104244,83256,30269,3789,49198,105334
5244,1186006,83157,29949,4039,49169,114780
4284,1154797,84198,30515,4343,49340,111430
4284,1154797,83847,30269,3944,49634,111430
5181,1172065,83469,29698,4342,49429,113273
6342,1221340,83912,29995,4124,49793,118466
6342,1221340,84704,30454,4210,50040,118466
4632,1130429,83879,29855,4343,49681,108816
3340,1122578,82954,29467,3561,49926,107142
5078,1183913,83651,29884,3772,49995,114674
5078,1183913,83415,29892,3873,49650,114674
3682,1104641,82556,29228,3500,49828,105152
3900,1138669,83428,29706,3728,49994,109536
3900,1138669,84042,30194,3893,49955,109536
4698,1154132,82522,29182,3313,50027,111414
2626,1106214,81205,28256,3383,49566,105800
2822,1097314,81559,28616,3222,49721,104730
2822,1097314,81073,28403,2786,49884,104730
2656,1106987,80085,27361,3113,49612,105862
4182,1134502,79185,26864,2492,49829,109190
4182,1134502,80551,27775,2713,50063,109190
3994,1116587,79711,26801,3077,49833,107112
5782,1190053,79627,26687,2756,50185,115904
5900,1198372,79304,26343,3177,49784,116098
5676,1163582,79583,26261,3194,50128,111870
5676,1163582,80260,26312,3292,50656,111870
4262,1100491,79901,26161,3402,50338,104432
3778,1100468,78923,25275,3083,50565,104534
3808,1105863,80034,26091,3314,50629,105020
3808,1105863,81109,27026,3586,50497,105020
4782,1133156,80217,25819,3673,50725,108660
4644,1106821,80381,25707,3986,50688,105272
3314,1089052,80655,25991,3974,50686,102854
3314,1089052,79940,25524,3561,50855,102854
3744,1118964,79984,25630,3790,50565,106180
4400,1141448,80168,25690,3556,50922,110054
4400,1141448,80862,26205,3580,51077,110054
4628,1141077,79513,25282,3795,50436,108602
5874,1197432,79642,25605,3401,50636,115340
5318,1136456,80733,26053,3973,50707,108604
5318,1136456,80076,25298,4112,50666,108604
3790,1088246,79098,23962,4129,51007,103484
4592,1120593,79740,24397,4428,50915,107172
4592,1120593,81632,25525,4803,51304,107172
5778,1148737,81152,25048,4133,51971,110306
5564,1121769,81965,25465,4534,51966,107572
4550,1113859,82360,25631,4528,52201,106416
4550,1113859,82066,25173,4319,52574,106416
3458,1085448,81856,24974,4426,52456,102766
3248,1073064,81384,24706,3718,52960,101570
3582,1093764,81271,24465,3938,52868,104266
3582,1093764,82296,25180,4251,52865,104266
4544,1132084,81520,24709,3654,53157,108460
6554,1192456,81596,24563,4184,52850,115060
6850,1222208,82913,25600,4195,53118,118568
6850,1222208,82711,25626,3701,53384,118568
3988,1106261,81472,24502,3916,53054,104500
3964,1109595,81071,24167,3481,53424,105564
6184,1180935,82620,25331,3803,53486,114080
6184,1180935,83059,25932,3942,53185,114080
4694,1125520,83154,25758,3769,53628,107272
6888,1180000,84497,26618,4023,53856,114080
6888,1180000,86393,27971,4438,53984,114080
6788,1215373,86406,27729,4440,54237,117978
5782,1200698,87750,28921,4798,54031,115734
5774,1193137,87891,29105,4441,54345,115020
4700,1161658,88559,29473,4812,54274,111326
4700,1161658,89399,30280,5164,53955,111326
4788,1142747,89347,30758,4458,54131,109532
5242,1156452,88736,30199,4774,53763,111302
5242,1156452,90133,31162,4942,54029,111302
3976,1135280,89138,30704,4269,54165,108702
4126,1127549,87858,29475,4414,53969,107918
3026,1081817,88124,29619,4271,54234,102830
3026,1081817,87560,29209,3755,54596,102830
3094,1076916,87372,28626,4018,54728,102102
4158,1095915,86222,27703,3333,55186,104508
5212,1165140,87505,28470,3787,55248,111876
5212,1165140,87047,27930,3984,55133,111876
3752,1123455,85499,26978,3250,55271,107100
3822,1116128,84226,25508,3509,55205,106340
4918,1176070,83468,24790,3521,55157,113456
4918,1176070,83122,24624,3296,55202,113456
4098,1121271,83018,24388,3648,54982,106918
4152,1111766,82556,23971,3465,55120,105498
4152,1111766,84166,25081,3678,55407,105498
5892,1164404,84069,25132,3882,55055,111934
